codigoEmenda,ano,tipoEmenda,autor,nomeAutor,numeroEmenda,localidadeDoGasto,funcao,subfuncao,valorEmpenhado,valorLiquidado,valorPago,valorRestoInscrito,valorRestoCancelado,valorRestoPago
202340480015,2023,Emenda Individual - Transferências com Finalidade Definida,NEY LEPREVOST,NEY LEPREVOST,0015,PARANÁ (UF),Saúde,Assistência hospitalar e ambulatorial,"249.388,00","0,00","0,00","249.388,00","0,00","0,00"
202317750017,2023,Emenda Individual - Transferências com Finalidade Definida,JANDIRA FEGHALI,JANDIRA FEGHALI,0017,RIO DE JANEIRO (UF),Saúde,Atenção básica,"249.715,00","249.715,00","249.715,00","0,00","0,00","0,00"
202360090002,2023,Emenda de Comissão,COM. DIREITOS HUMANOS E LEGIS PARTI,COM. DIREITOS HUMANOS E LEGIS PARTI,0002,Nacional,Direitos da cidadania,Assistência aos povos indígenas,"249.878,35","249.878,35","249.878,35","0,00","0,00","0,00"
202340290011,2023,Emenda Individual - Transferências com Finalidade Definida,LAFAYETTE DE ANDRADA,LAFAYETTE DE ANDRADA,0011,Nacional,Defesa nacional,Formação de recursos humanos,"249.971,27","249.971,27","249.971,27","0,00","0,00","0,00"
202392190020,2023,Emenda Individual - Transferências com Finalidade Definida,FLAVIO BOLSONARO,FLAVIO BOLSONARO,0020,Nacional,Defesa nacional,Defesa naval,"249.981,05","219.065,97","219.065,97","123,23","4.805,89","25.985,96"
202339350025,2023,Emenda Individual - Transferências Especiais,CELIO MOURA,CELIO MOURA,0025,DUERÉ - TO,Encargos especiais,Outras transferências,"25,00","25,00","25,00","0,00","0,00","0,00"
202330540004,2023,Emenda Individual - Transferências com Finalidade Definida,BETO ROSADO,BETO ROSADO,0004,Nacional,Assistência social,Alimentação e nutrição,"25,00","0,00","0,00","4.163,44","0,00","245.836,56"
202350300003,2023,Emenda de Comissão,COM. DIREITOS HUMANOS E MINORIAS,COM. DIREITOS HUMANOS E MINORIAS,0003,Nacional,Direitos da cidadania,Normatização e fiscalização,"25,00","25,00","25,00","0,00","0,00","0,00"
202371260005,2023,Emenda de Bancada,BANCADA DE SANTA CATARINA,BANCADA DE SANTA CATARINA,0005,SANTA CATARINA (UF),Transporte,Planejamento e orçamento,"25,00","0,00","0,00","25,00","0,00","0,00"
202337100012,2023,Emenda Individual - Transferências com Finalidade Definida,LUIZIANNE LINS,LUIZIANNE LINS,0012,CEARÁ (UF),Educação,Ensino superior,"25,00","0,00","0,00","174.748,12","0,00","75.251,88"
202337990009,2023,Emenda Individual - Transferências com Finalidade Definida,ROMARIO,ROMARIO,0009,RIO DE JANEIRO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","25,00","25,00","25,00","0,00","0,00","0,00"
202336610001,2023,Emenda Individual - Transferências com Finalidade Definida,HENRIQUE FONTANA,HENRIQUE FONTANA,0001,Nacional,Saúde,Formação de recursos humanos,"25,00","0,00","0,00","212.284,00","0,00","37.716,00"
202333320004,2023,Emenda Individual - Transferências com Finalidade Definida,RICARDO BARROS,RICARDO BARROS,0004,Nacional,Encargos especiais,Outros encargos especiais,"25,00","25,00","25,00","0,00","0,00","0,00"
202333960016,2023,Emenda Individual - Transferências com Finalidade Definida,HIRAN GONCALVES,HIRAN GONCALVES,0016,RORAIMA (UF),Agricultura,Promoção da produção agropecuária,"25,00","0,00","0,00","0,00","0,00","25,00"
202320830006,2023,Emenda Individual - Transferências com Finalidade Definida,ANDRE FIGUEIREDO,ANDRE FIGUEIREDO,0006,CEARÁ (UF),Desporto e lazer,Desporto comunitário,"25,00","0,00","0,00","11.250,00","0,00","238.750,00"
202327120001,2023,Emenda Individual - Transferências com Finalidade Definida,HUGO MOTTA,HUGO MOTTA,0001,Nacional,Segurança pública,Policiamento,"25,00","0,00","0,00","25,00","0,00","0,00"
202371260001,2023,Emenda de Bancada,BANCADA DE SANTA CATARINA,BANCADA DE SANTA CATARINA,0001,SANTA CATARINA (UF),Transporte,Planejamento e orçamento,"25,00","0,00","0,00","194.458,77","0,00","55.541,23"
202341600004,2023,Emenda Individual - Transferências com Finalidade Definida,MARCELO FREIXO,MARCELO FREIXO,0004,RIO DE JANEIRO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","25,00","0,00","0,00","0,00","0,00","25,00"
202337540006,2023,Emenda Individual - Transferências com Finalidade Definida,RONALDO MARTINS,RONALDO MARTINS,0006,FORTALEZA - CE,Gestão ambiental,Preservação e conservação ambiental,"25,00","0,00","0,00","25,00","0,00","0,00"
202371110009,2023,Emenda de Bancada,BANCADA DO MARANHAO,BANCADA DO MARANHAO,0009,IMPERATRIZ - MA,Transporte,Transporte rodoviário,"25,00","25,00","25,00","0,00","0,00","0,00"
202316190006,2023,Emenda Individual - Transferências com Finalidade Definida,ATILA LINS,ATILA LINS,0006,HUMAITÁ - AM,Assistência social,Assistência comunitária,"25,00","25,00","25,00","0,00","0,00","0,00"
202337420004,2023,Emenda Individual - Transferências com Finalidade Definida,RAFAEL MOTTA,RAFAEL MOTTA,0004,RIO GRANDE DO NORTE (UF),Gestão ambiental,Preservação e conservação ambiental,"25,00","0,00","0,00","25,00","0,00","0,00"
202329790005,2023,Emenda Individual - Transferências com Finalidade Definida,FABIO REIS,FABIO REIS,0005,Nacional,Assistência social,Alimentação e nutrição,"25,00","0,00","0,00","0,00","0,00","25,00"
202350350004,2023,Emenda de Comissão,COM. DE TRANSP. GOV. FISC. E CONT. E DEF. DO CONSU,COM. DE TRANSP. GOV. FISC. E CONT. E DEF. DO CONSU,0004,Nacional,Direitos da cidadania,Normatização e fiscalização,"25,00","25,00","25,00","0,00","0,00","0,00"
202320830015,2023,Emenda Individual - Transferências com Finalidade Definida,ANDRE FIGUEIREDO,ANDRE FIGUEIREDO,0015,CEARÁ (UF),Gestão ambiental,Preservação e conservação ambiental,"25,00","0,00","0,00","25,00","0,00","0,00"
202328850009,2023,Emenda Individual - Transferências com Finalidade Definida,HUMBERTO COSTA,HUMBERTO COSTA,0009,Nacional,Trabalho,Desenvolvimento científico,"25,00","25,00","25,00","0,00","0,00","0,00"
202339190008,2023,Emenda Individual - Transferências com Finalidade Definida,BIA KICIS,BIA KICIS,0008,DISTRITO FEDERAL (UF),Defesa nacional,Desporto comunitário,"25,00","0,00","0,00","0,00","0,00","25,00"
202324570004,2023,Emenda Individual - Transferências com Finalidade Definida,RAUL HENRY,RAUL HENRY,0004,PERNAMBUCO (UF),Cultura,Difusão cultural,"25,00","0,00","0,00","15,00","0,00","10,00"
202341710013,2023,Emenda Individual - Transferências com Finalidade Definida,ROSANA VALLE,ROSANA VALLE,0013,SÃO PAULO (UF),Desporto e lazer,Desporto comunitário,"25,00","10,00","10,00","0,00","0,00","15,00"
202326080010,2023,Emenda Individual - Transferências com Finalidade Definida,LAERCIO OLIVEIRA,LAERCIO OLIVEIRA,0010,SERGIPE (UF),Assistência social,Assistência comunitária,"25,00","25,00","25,00","0,00","0,00","0,00"
202327180008,2023,Emenda Individual - Transferências com Finalidade Definida,AUGUSTO COUTINHO,AUGUSTO COUTINHO,0008,RECIFE - PE,Saúde,Assistência hospitalar e ambulatorial,"250.000,00","0,00","0,00","104.785,50","0,00","145.214,50"
202328550013,2023,Emenda Individual - Transferências com Finalidade Definida,PEDRO UCZAI,PEDRO UCZAI,0013,SANTA CATARINA (UF),Educação,Ensino superior,"250.000,00","250.000,00","250.000,00","0,00","0,00","0,00"
202371110011,2023,Emenda de Bancada,BANCADA DO MARANHAO,BANCADA DO MARANHAO,0011,MARANHÃO (UF),Transporte,Transporte rodoviário,"250.000,00","250.000,00","250.000,00","0,00","0,00","0,00"
202320830013,2023,Emenda Individual - Transferências com Finalidade Definida,ANDRE FIGUEIREDO,ANDRE FIGUEIREDO,0013,CEARÁ (UF),Urbanismo,infra-estrutura urbana,"250.000,00","11.144,00","11.144,00","238.856,00","0,00","0,00"
202339520008,2023,Emenda Individual - Transferências com Finalidade Definida,DANIELA DO WAGUINHO,DANIELA DO WAGUINHO,0008,RIO DE JANEIRO (UF),Comércio e serviços,Turismo,"250.000,00","3.500,00","3.500,00","246.500,00","0,00","0,00"
202333120003,2023,Emenda Individual - Transferências com Finalidade Definida,HELDER SALOMAO,HELDER SALOMAO,0003,ESPÍRITO SANTO (UF),Trabalho,Fomento ao trabalho,"250.000,00","250.000,00","0,00","0,00","0,00","250.000,00"
202340340005,2023,Emenda Individual - Transferências com Finalidade Definida,LUISA CANZIANI,LUISA CANZIANI,0005,PARANÁ (UF),Ciência e Tecnologia,Desenvolvimento científico,"250.000,00","0,00","0,00","250.000,00","0,00","0,00"
202327640014,2023,Emenda Individual - Transferências com Finalidade Definida,PADRE JOAO,PADRE JOAO,0014,MINAS GERAIS (UF),Agricultura,Promoção da produção agropecuária,"250.000,00","250.000,00","250.000,00","0,00","0,00","0,00"
202328550017,2023,Emenda Individual - Transferências com Finalidade Definida,PEDRO UCZAI,PEDRO UCZAI,0017,SANTA CATARINA (UF),Educação,Ensino superior,"250.000,00","250.000,00","250.000,00","0,00","0,00","0,00"
202392190021,2023,Emenda Individual - Transferências com Finalidade Definida,FLAVIO BOLSONARO,FLAVIO BOLSONARO,0021,Nacional,Defesa nacional,Administração geral,"250.000,00","198.416,23","198.416,23","0,00","0,00","51.583,77"
202371110012,2023,Emenda de Bancada,BANCADA DO MARANHAO,BANCADA DO MARANHAO,0012,MARANHÃO (UF),Transporte,Transporte rodoviário,"250.000,00","0,00","0,00","0,00","0,00","250.000,00"
202341180005,2023,Emenda Individual - Transferências com Finalidade Definida,MARCO BERTAIOLLI,MARCO BERTAIOLLI,0005,SÃO PAULO (UF),Saúde,Atenção básica,"250.000,00","250.000,00","250.000,00","0,00","0,00","0,00"
202340390024,2023,Emenda Individual - Transferências com Finalidade Definida,MARCELO CALERO,MARCELO CALERO,0024,RIO DE JANEIRO - RJ,Cultura,Difusão cultural,"250.000,00","0,00","0,00","181.500,00","0,00","68.500,00"
202341100002,2023,Emenda Individual - Transferências com Finalidade Definida,JULIO CESAR RIBEIRO,JULIO CESAR RIBEIRO,0002,Nacional,Defesa nacional,Defesa naval,"250.000,00","0,00","0,00","246.986,31","0,00","3.013,69"
202312180010,2023,Emenda Individual - Transferências com Finalidade Definida,GONZAGA PATRIOTA,GONZAGA PATRIOTA,0010,PERNAMBUCO (UF),Segurança pública,Policiamento,"250.000,00","0,00","0,00","250.000,00","0,00","0,00"
202328550016,2023,Emenda Individual - Transferências com Finalidade Definida,PEDRO UCZAI,PEDRO UCZAI,0016,SANTA CATARINA (UF),Educação,Ensino superior,"25,00","25,00","0,00","0,00","0,00","25,00"
202371110010,2023,Emenda de Bancada,BANCADA DO MARANHAO,BANCADA DO MARANHAO,0010,MARANHÃO (UF),Transporte,Transporte rodoviário,"25,00","25,00","25,00","0,00","0,00","0,00"
202337470007,2023,Emenda Individual - Transferências com Finalidade Definida,RICARDO TEOBALDO,RICARDO TEOBALDO,0007,SERRA TALHADA - PE,Cultura,Difusão cultural,"25,00","0,00","0,00","0,00","0,00","25,00"
202332280008,2023,Emenda Individual - Transferências com Finalidade Definida,IVAN VALENTE,IVAN VALENTE,0008,SÃO PAULO (UF),Saúde,Múltiplo,"251.412,00","0,00","0,00","251.412,00","0,00","0,00"
202340370023,2023,Emenda Individual - Transferências Especiais,MAJOR VITOR HUGO,MAJOR VITOR HUGO,0023,GOIÁS (UF),Encargos especiais,Outras transferências,"251.683,00","251.683,00","251.683,00","0,00","0,00","0,00"
202392060008,2023,Emenda Individual - Transferências com Finalidade Definida,JORGE KAJURU,JORGE KAJURU,0008,GOIÁS (UF),Desporto e lazer,Desporto comunitário,"251.906,00","251.906,00","251.906,00","0,00","0,00","0,00"
202340400004,2023,Emenda Individual - Transferências com Finalidade Definida,MARCELO MORAES,MARCELO MORAES,0004,Nacional,Segurança pública,Policiamento,"252.359,00","0,00","0,00","0,00","0,00","252.359,00"
202328560024,2023,Emenda Individual - Transferências Especiais,ROGERIO PENINHA MENDONCA,ROGERIO PENINHA MENDONCA,0024,SÃO BENTO DO SUL - SC,Encargos especiais,Outras transferências,"252.448,00","252.448,00","252.448,00","0,00","0,00","0,00"
202317750006,2023,Emenda Individual - Transferências com Finalidade Definida,JANDIRA FEGHALI,JANDIRA FEGHALI,0006,Nacional,Encargos especiais,Outros encargos especiais,"252.448,00","252.448,00","252.448,00","0,00","0,00","0,00"
202339530017,2023,Emenda Individual - Transferências com Finalidade Definida,DARCI DE MATOS,DARCI DE MATOS,0017,LUIZ ALVES - SC,Saúde,Assistência hospitalar e ambulatorial,"252.897,00","252.897,00","252.897,00","0,00","0,00","0,00"
202340390003,2023,Emenda Individual - Transferências com Finalidade Definida,MARCELO CALERO,MARCELO CALERO,0003,Nacional,Defesa nacional,Normatização e fiscalização,"254.999,80","28.499,80","28.499,80","0,00","0,00","226.500,00"
202335390008,2023,Emenda Individual - Transferências com Finalidade Definida,LUCIANO BIVAR,LUCIANO BIVAR,0008,Nacional,Defesa nacional,Ensino profissional,"255.000,00","255.000,00","255.000,00","0,00","0,00","0,00"
202339670007,2023,Emenda Individual - Transferências com Finalidade Definida,DRA. VANDA MILANI,DRA. VANDA MILANI,0007,ASSIS BRASIL - AC,Saúde,Atenção básica,"255.282,00","255.282,00","255.282,00","0,00","0,00","0,00"
202340540013,2023,Emenda Individual - Transferências com Finalidade Definida,PAULO GANIME,PAULO GANIME,0013,BOM JARDIM - RJ,Educação,Educação básica,"257.657,08","0,00","0,00","257.657,08","0,00","0,00"
202336910008,2023,Emenda Individual - Transferências com Finalidade Definida,JOAO DANIEL,JOAO DANIEL,0008,Nacional,Saúde,Formação de recursos humanos,"258.472,00","0,00","0,00","258.472,00","0,00","0,00"
202336940001,2023,Emenda Individual - Transferências com Finalidade Definida,JORGE SOLLA,JORGE SOLLA,0001,BAHIA (UF),Saúde,Desenvolvimento científico,"260.673,00","0,00","0,00","0,00","0,00","260.673,00"
202337860011,2023,Emenda Individual - Transferências com Finalidade Definida,DARIO BERGER,DARIO BERGER,0011,CAXAMBU DO SUL - SC,Saúde,Atenção básica,"264.919,00","264.919,00","264.919,00","0,00","0,00","0,00"
202339560008,2023,Emenda Individual - Transferências com Finalidade Definida,DELEGADO ANTONIO FURTADO,DELEGADO ANTONIO FURTADO,0008,RIO DE JANEIRO (UF),Cultura,Difusão cultural,"27,00","0,00","0,00","0,00","0,00","27,00"
202312180011,2023,Emenda Individual - Transferências com Finalidade Definida,GONZAGA PATRIOTA,GONZAGA PATRIOTA,0011,PERNAMBUCO (UF),Educação,Ensino superior,"272.840,00","0,00","0,00","272.840,00","0,00","0,00"
202340300004,2023,Emenda Individual - Transferências com Finalidade Definida,LEO MORAES,LEO MORAES,0004,RONDÔNIA (UF),Saúde,Atenção básica,"276.998,00","276.998,00","276.998,00","0,00","0,00","0,00"
202340800003,2023,Emenda Individual - Transferências com Finalidade Definida,JAQUES WAGNER,JAQUES WAGNER,0003,Nacional,Organização agrária,Reforma agrária,"279.038,04","0,00","0,00","279.038,04","0,00","0,00"
202323680002,2023,Emenda Individual - Transferências com Finalidade Definida,FABIO RAMALHO,FABIO RAMALHO,0002,MÚLTIPLO,Saúde,Assistência hospitalar e ambulatorial,"282.449,00","282.449,00","282.449,00","0,00","0,00","0,00"
202340690006,2023,Emenda Individual - Transferências com Finalidade Definida,SILVIO COSTA FILHO,SILVIO COSTA FILHO,0006,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,"282.877,00","241.316,00","241.316,00","0,00","0,00","41.561,00"
202324880006,2023,Emenda Individual - Transferências com Finalidade Definida,RODRIGO DE CASTRO,RODRIGO DE CASTRO,0006,Nacional,Defesa nacional,Atenção básica,"285.053,34","285.053,34","285.053,34","0,00","0,00","0,00"
202336610006,2023,Emenda Individual - Transferências com Finalidade Definida,HENRIQUE FONTANA,HENRIQUE FONTANA,0006,RIO GRANDE DO SUL (UF),Educação,Ensino superior,"286.599,97","44.000,00","44.000,00","5.907,60","0,00","236.692,37"
202320830008,2023,Emenda Individual - Transferências com Finalidade Definida,ANDRE FIGUEIREDO,ANDRE FIGUEIREDO,0008,CEARÁ (UF),Segurança pública,Policiamento,"288.688,27","0,00","0,00","288.688,27","0,00","0,00"
202341100001,2023,Emenda Individual - Transferências com Finalidade Definida,JULIO CESAR RIBEIRO,JULIO CESAR RIBEIRO,0001,Nacional,Relações exteriores,Administração geral,"288.762,00","236.656,08","236.656,08","52.105,92","0,00","0,00"
202340890011,2023,Emenda Individual - Transferências com Finalidade Definida,ORIOVISTO GUIMARAES,ORIOVISTO GUIMARAES,0011,Nacional,Defesa nacional,Defesa naval,"289.313,28","14.006,08","14.006,08","179.068,68","0,00","96.238,52"
202337860005,2023,Emenda Individual - Transferências com Finalidade Definida,DARIO BERGER,DARIO BERGER,0005,BANDEIRANTE - SC,Saúde,Atenção básica,"289.738,00","289.738,00","289.738,00","0,00","0,00","0,00"
202392190018,2023,Emenda Individual - Transferências com Finalidade Definida,FLAVIO BOLSONARO,FLAVIO BOLSONARO,0018,Nacional,Defesa nacional,Defesa naval,"289.916,18","214.005,87","211.969,17","180,11","60,00","77.706,90"
202340910005,2023,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0005,RIO GRANDE DO NORTE (UF),Saúde,Assistência hospitalar e ambulatorial,"291.061,00","0,00","0,00","291.061,00","0,00","0,00"
202322100011,2023,Emenda Individual - Transferências com Finalidade Definida,ESPERIDIAO AMIN,ESPERIDIAO AMIN,0011,Nacional,Saúde,Assistência hospitalar e ambulatorial,"291.919,00","0,00","0,00","0,00","0,00","291.919,00"
202330540005,2023,Emenda Individual - Transferências com Finalidade Definida,BETO ROSADO,BETO ROSADO,0005,MOSSORÓ - RN,Segurança pública,Policiamento,"292.130,66","0,00","0,00","292.130,66","0,00","0,00"
202337310003,2023,Emenda Individual - Transferências com Finalidade Definida,MISAEL VARELLA,MISAEL VARELLA,0003,MINAS GERAIS (UF),Saúde,Assistência hospitalar e ambulatorial,"293.257,00","293.257,00","293.257,00","0,00","0,00","0,00"
202340290006,2023,Emenda Individual - Transferências com Finalidade Definida,LAFAYETTE DE ANDRADA,LAFAYETTE DE ANDRADA,0006,Nacional,Cultura,Múltiplo,"293.423,20","99.355,00","5.196,00","0,00","0,00","288.227,20"
202326150010,2023,Emenda Individual - Transferências com Finalidade Definida,ROBERTO ALVES,ROBERTO ALVES,0010,MÚLTIPLO,Saúde,Atenção básica,"293.794,00","0,00","0,00","199.959,00","0,00","93.835,00"
202318800015,2023,Emenda Individual - Transferências com Finalidade Definida,ANGELA AMIN,ANGELA AMIN,0015,Nacional,Defesa nacional,Atenção básica,"295.527,06","11.900,00","11.900,00","40.042,83","0,00","243.584,23"
202318760002,2023,Emenda Individual - Transferências com Finalidade Definida,RUBENS BUENO,RUBENS BUENO,0002,Nacional,Encargos especiais,Outros encargos especiais,"297.245,00","297.245,00","297.245,00","0,00","0,00","0,00"
202341520006,2023,Emenda Individual - Transferências com Finalidade Definida,JORGE BRAZ,JORGE BRAZ,0006,Nacional,Relações exteriores,Administração geral,"298.500,00","74.625,00","74.625,00","44.775,00","0,00","179.100,00"
202320380003,2023,Emenda Individual - Transferências Especiais,FLAVIO ARNS,FLAVIO ARNS,0003,PARANÁ (UF),Encargos especiais,Outras transferências,"298.692,00","298.692,00","298.692,00","0,00","0,00","0,00"
202324570001,2023,Emenda Individual - Transferências com Finalidade Definida,RAUL HENRY,RAUL HENRY,0001,PERNAMBUCO (UF),Segurança pública,Policiamento,"298.863,34","0,00","0,00","298.863,34","0,00","0,00"
202337100003,2023,Emenda Individual - Transferências com Finalidade Definida,LUIZIANNE LINS,LUIZIANNE LINS,0003,CEARÁ (UF),Educação,Ensino superior,"299.225,80","102.186,08","25.405,17","33.426,82","0,00","240.393,81"
202339850004,2023,Emenda Individual - Transferências com Finalidade Definida,FERNANDO RODOLFO,FERNANDO RODOLFO,0004,PERNAMBUCO (UF),Saúde,Atenção básica,"299.377,00","0,00","0,00","299.377,00","0,00","0,00"
202340910009,2023,Emenda Individual - Transferências com Finalidade Definida,ZENAIDE MAIA,ZENAIDE MAIA,0009,RIO GRANDE DO NORTE (UF),Saúde,Assistência hospitalar e ambulatorial,"299.394,00","0,00","0,00","299.394,00","0,00","0,00"
